fecha_hora,unidad,real,prediccion,modelo,ventana,error_absoluto
2025-03-16 18:00:00,G1,10.485352,10.21199,Baseline persistencia,4,0.27336200000000055
2025-03-16 18:00:00,G2,12.248527,12.426403,Baseline persistencia,4,0.17787600000000126
2025-03-16 18:15:00,G1,10.55849,9.791692,Baseline persistencia,4,0.7667980000000014
2025-03-16 18:15:00,G2,12.112647,12.309822,Baseline persistencia,4,0.19717499999999966
2025-03-16 18:30:00,G1,9.80509,10.485352,Baseline persistencia,4,0.6802620000000008
2025-03-16 18:30:00,G2,11.905055,12.248527,Baseline persistencia,4,0.34347199999999845
2025-03-16 18:45:00,G1,10.297042,10.55849,Baseline persistencia,4,0.26144800000000146
2025-03-16 18:45:00,G2,12.328053,12.112647,Baseline persistencia,4,0.21540599999999976
2025-03-16 19:00:00,G1,10.51008,9.80509,Baseline persistencia,4,0.7049900000000004
2025-03-16 19:00:00,G2,12.463102,11.905055,Baseline persistencia,4,0.5580469999999984
2025-03-16 19:15:00,G1,9.49555,10.297042,Baseline persistencia,4,0.8014919999999996
2025-03-16 19:15:00,G2,12.394428,12.328053,Baseline persistencia,4,0.06637499999999896
2025-03-16 19:30:00,G1,9.81814,10.51008,Baseline persistencia,4,0.6919400000000007
2025-03-16 19:30:00,G2,12.312665,12.463102,Baseline persistencia,4,0.15043699999999838
2025-03-16 19:45:00,G1,10.093005,9.49555,Baseline persistencia,4,0.5974550000000001
2025-03-16 19:45:00,G2,12.189903,12.394428,Baseline persistencia,4,0.2045250000000003
2025-03-16 20:00:00,G1,10.473815,9.81814,Baseline persistencia,4,0.6556750000000005
2025-03-16 20:00:00,G2,12.226078,12.312665,Baseline persistencia,4,0.08658700000000152
2025-03-16 20:15:00,G1,10.561428,10.093005,Baseline persistencia,4,0.4684229999999996
2025-03-16 20:15:00,G2,12.325645,12.189903,Baseline persistencia,4,0.13574200000000047
2025-03-16 20:30:00,G1,9.937217,10.473815,Baseline persistencia,4,0.5365979999999997
2025-03-16 20:30:00,G2,12.460465,12.226078,Baseline persistencia,4,0.2343869999999999
2025-03-16 20:45:00,G1,10.140178,10.561428,Baseline persistencia,4,0.4212499999999988
2025-03-16 20:45:00,G2,12.334582,12.325645,Baseline persistencia,4,0.008936999999999529
2025-03-16 21:00:00,G1,10.142928,9.937217,Baseline persistencia,4,0.2057109999999991
2025-03-16 21:00:00,G2,12.351408,12.460465,Baseline persistencia,4,0.10905699999999996
2025-03-16 21:15:00,G1,10.062268,10.140178,Baseline persistencia,4,0.07791000000000103
2025-03-16 21:15:00,G2,12.36688,12.334582,Baseline persistencia,4,0.032298000000000826
2025-03-16 21:30:00,G1,10.08077,10.142928,Baseline persistencia,4,0.06215800000000016
2025-03-16 21:30:00,G2,12.321953,12.351408,Baseline persistencia,4,0.029454999999998677
2025-03-16 21:45:00,G1,10.158045,10.062268,Baseline persistencia,4,0.095777
2025-03-16 21:45:00,G2,12.388758,12.36688,Baseline persistencia,4,0.021877999999999176
2025-03-16 22:00:00,G1,9.92075,10.08077,Baseline persistencia,4,0.16001999999999938
2025-03-16 22:00:00,G2,12.385675,12.321953,Baseline persistencia,4,0.06372200000000028
2025-03-16 22:15:00,G1,10.149285,10.158045,Baseline persistencia,4,0.008759999999998769
2025-03-16 22:15:00,G2,12.412612,12.388758,Baseline persistencia,4,0.023854000000000042
2025-03-16 22:30:00,G1,9.605847,9.92075,Baseline persistencia,4,0.31490299999999927
2025-03-16 22:30:00,G2,11.999797,12.385675,Baseline persistencia,4,0.3858780000000017
2025-03-16 22:45:00,G1,10.335205,10.149285,Baseline persistencia,4,0.18591999999999942
2025-03-16 22:45:00,G2,12.170615,12.412612,Baseline persistencia,4,0.24199699999999957
2025-03-16 23:00:00,G1,10.566342,9.605847,Baseline persistencia,4,0.9604949999999999
2025-03-16 23:00:00,G2,12.03862,11.999797,Baseline persistencia,4,0.03882300000000072
2025-03-17 18:00:00,G1,10.510623,10.335205,Baseline persistencia,4,0.17541800000000052
2025-03-17 18:00:00,G2,12.100392,12.170615,Baseline persistencia,4,0.07022300000000037
2025-03-17 18:15:00,G1,10.367653,10.566342,Baseline persistencia,4,0.1986889999999999
2025-03-17 18:15:00,G2,12.308772,12.03862,Baseline persistencia,4,0.2701519999999995
2025-03-17 18:30:00,G1,10.52292,10.510623,Baseline persistencia,4,0.012296999999998448
2025-03-17 18:30:00,G2,12.552763,12.100392,Baseline persistencia,4,0.4523710000000012
2025-03-17 18:45:00,G1,10.208535,10.367653,Baseline persistencia,4,0.1591180000000012
2025-03-17 18:45:00,G2,12.358142,12.308772,Baseline persistencia,4,0.04937000000000147
2025-03-17 19:00:00,G1,10.29934,10.52292,Baseline persistencia,4,0.22357999999999834
2025-03-17 19:00:00,G2,12.556405,12.552763,Baseline persistencia,4,0.003641999999999257
2025-03-17 19:15:00,G1,10.15633,10.208535,Baseline persistencia,4,0.05220499999999895
2025-03-17 19:15:00,G2,12.538555,12.358142,Baseline persistencia,4,0.1804129999999997
2025-03-17 19:30:00,G1,10.357917,10.29934,Baseline persistencia,4,0.05857699999999966
2025-03-17 19:30:00,G2,12.552648,12.556405,Baseline persistencia,4,0.0037570000000002324
2025-03-17 19:45:00,G1,10.199098,10.15633,Baseline persistencia,4,0.04276799999999881
2025-03-17 19:45:00,G2,12.645095,12.538555,Baseline persistencia,4,0.10653999999999897
2025-03-17 20:00:00,G1,10.202402,10.357917,Baseline persistencia,4,0.15551500000000118
2025-03-17 20:00:00,G2,12.62752,12.552648,Baseline persistencia,4,0.07487200000000094
2025-03-17 20:15:00,G1,10.20358,10.199098,Baseline persistencia,4,0.004482000000001207
2025-03-17 20:15:00,G2,12.600302,12.645095,Baseline persistencia,4,0.044793000000000305
2025-03-17 20:30:00,G1,10.20391,10.202402,Baseline persistencia,4,0.001508000000001175
2025-03-17 20:30:00,G2,12.617205,12.62752,Baseline persistencia,4,0.010315000000000296
2025-03-17 20:45:00,G1,10.251352,10.20358,Baseline persistencia,4,0.04777200000000015
2025-03-17 20:45:00,G2,12.500497,12.600302,Baseline persistencia,4,0.09980499999999992
2025-03-17 21:00:00,G1,10.201095,10.20391,Baseline persistencia,4,0.002815000000000012
2025-03-17 21:00:00,G2,12.519465,12.617205,Baseline persistencia,4,0.09773999999999994
2025-03-17 21:15:00,G1,10.236572,10.251352,Baseline persistencia,4,0.014780000000000015
2025-03-17 21:15:00,G2,12.356425,12.500497,Baseline persistencia,4,0.14407199999999953
2025-03-17 21:30:00,G1,10.307562,10.201095,Baseline persistencia,4,0.10646700000000031
2025-03-17 21:30:00,G2,12.604413,12.519465,Baseline persistencia,4,0.08494799999999891
2025-03-17 21:45:00,G1,10.010272,10.236572,Baseline persistencia,4,0.22630000000000017
2025-03-17 21:45:00,G2,12.585057,12.356425,Baseline persistencia,4,0.22863200000000106
2025-03-17 22:00:00,G1,10.166465,10.307562,Baseline persistencia,4,0.14109700000000025
2025-03-17 22:00:00,G2,12.613642,12.604413,Baseline persistencia,4,0.009229000000001264
2025-03-17 22:15:00,G1,10.18824,10.010272,Baseline persistencia,4,0.1779679999999999
2025-03-17 22:15:00,G2,12.530387,12.585057,Baseline persistencia,4,0.05467000000000155
2025-03-17 22:30:00,G1,10.29499,10.166465,Baseline persistencia,4,0.12852499999999978
2025-03-17 22:30:00,G2,12.592522,12.613642,Baseline persistencia,4,0.021119999999999806
2025-03-17 22:45:00,G1,10.285142,10.18824,Baseline persistencia,4,0.09690200000000004
2025-03-17 22:45:00,G2,12.32149,12.530387,Baseline persistencia,4,0.20889699999999856
2025-03-17 23:00:00,G1,10.188165,10.29499,Baseline persistencia,4,0.10682500000000061
2025-03-17 23:00:00,G2,12.567455,12.592522,Baseline persistencia,4,0.02506699999999995
